dep;jour;pop;P;T;Ti;Tp;Td;cl_age90
16;2021-10-26;348180,00;27,00;1063,00;7,75;2,54;305,30;0
16;2021-10-27;348180,00;32,00;1070,00;9,19;2,99;307,31;0
16;2021-10-28;348180,00;33,00;937,00;9,48;3,52;269,11;0
16;2021-10-29;348180,00;34,00;1388,00;9,77;2,45;398,64;0
16;2021-10-30;348180,00;26,00;1211,00;7,47;2,15;347,81;0
16;2021-10-31;348180,00;2,00;134,00;0,57;1,49;38,49;0
17;2021-10-01;647080,00;36,00;5082,00;5,56;0,71;785,37;0
17;2021-10-02;647080,00;16,00;3226,00;2,47;0,50;498,55;0
17;2021-10-03;647080,00;8,00;623,00;1,24;1,28;96,28;0
17;2021-10-04;647080,00;38,00;3557,00;5,87;1,07;549,70;0
17;2021-10-05;647080,00;37,00;2975,00;5,72;1,24;459,76;0
17;2021-10-06;647080,00;24,00;2711,00;3,71;0,89;418,96;0
17;2021-10-07;647080,00;33,00;3284,00;5,10;1,00;507,51;0
17;2021-10-08;647080,00;35,00;4849,00;5,41;0,72;749,37;0
17;2021-10-09;647080,00;18,00;3102,00;2,78;0,58;479,38;0
17;2021-10-10;647080,00;8,00;507,00;1,24;1,58;78,35;0
17;2021-10-11;647080,00;43,00;3495,00;6,65;1,23;540,12;0
17;2021-10-12;647080,00;56,00;2905,00;8,65;1,93;448,94;0
17;2021-10-13;647080,00;36,00;2725,00;5,56;1,32;421,12;0
17;2021-10-14;647080,00;33,00;5460,00;5,10;0,60;843,79;0
17;2021-10-15;647080,00;53,00;2518,00;8,19;2,10;389,13;0
17;2021-10-16;647080,00;24,00;1965,00;3,71;1,22;303,67;0
17;2021-10-17;647080,00;15,00;436,00;2,32;3,44;67,38;0
17;2021-10-18;647080,00;72,00;2985,00;11,13;2,41;461,30;0
17;2021-10-19;647080,00;77,00;2621,00;11,90;2,94;405,05;0
17;2021-10-20;647080,00;54,00;2713,00;8,35;1,99;419,27;0
17;2021-10-21;647080,00;63,00;2481,00;9,74;2,54;383,41;0
17;2021-10-22;647080,00;52,00;3144,00;8,04;1,65;485,88;0
17;2021-10-23;647080,00;25,00;2323,00;3,86;1,08;359,00;0
17;2021-10-24;647080,00;5,00;457,00;0,77;1,09;70,62;0
17;2021-10-25;647080,00;42,00;2837,00;6,49;1,48;438,43;0
17;2021-10-26;647080,00;41,00;2354,00;6,34;1,74;363,79;0
17;2021-10-27;647080,00;35,00;2129,00;5,41;1,64;329,02;0
17;2021-10-28;647080,00;38,00;2048,00;5,87;1,86;316,50;0
17;2021-10-29;647080,00;63,00;2849,00;9,74;2,21;440,29;0
17;2021-10-30;647080,00;30,00;2427,00;4,64;1,24;375,07;0
17;2021-10-31;647080,00;12,00;494,00;1,85;2,43;76,34;0
18;2021-10-01;296404,00;18,00;2088,00;6,07;0,86;704,44;0
18;2021-10-02;296404,00;12,00;1424,00;4,05;0,84;480,43;0
18;2021-10-03;296404,00;0,00;142,00;0,00;0,00;47,91;0
18;2021-10-04;296404,00;23,00;1556,00;7,76;1,48;524,96;0
18;2021-10-05;296404,00;34,00;1332,00;11,47;2,55;449,39;0
18;2021-10-06;296404,00;23,00;1187,00;7,76;1,94;400,47;0
18;2021-10-07;296404,00;21,00;1278,00;7,08;1,64;431,17;0
18;2021-10-08;296404,00;23,00;2171,00;7,76;1,06;732,45;0
18;2021-10-09;296404,00;14,00;1462,00;4,72;0,96;493,25;0
18;2021-10-10;296404,00;0,00;155,00;0,00;0,00;52,29;0
18;2021-10-11;296404,00;27,00;1374,00;9,11;1,97;463,56;0
18;2021-10-12;296404,00;19,00;1319,00;6,41;1,44;445,00;0
18;2021-10-13;296404,00;19,00;1290,00;6,41;1,47;435,22;0
18;2021-10-14;296404,00;24,00;2225,00;8,10;1,08;750,66;0
18;2021-10-15;296404,00;33,00;1083,00;11,13;3,05;365,38;0
18;2021-10-16;296404,00;12,00;908,00;4,05;1,32;306,34;0
18;2021-10-17;296404,00;1,00;130,00;0,34;0,77;43,86;0
18;2021-10-18;296404,00;23,00;1097,00;7,76;2,10;370,10;0
18;2021-10-19;296404,00;24,00;985,00;8,10;2,44;332,32;0
18;2021-10-20;296404,00;27,00;896,00;9,11;3,01;302,29;0
18;2021-10-21;296404,00;33,00;999,00;11,13;3,30;337,04;0
18;2021-10-22;296404,00;15,00;1094,00;5,06;1,37;369,09;0
18;2021-10-23;296404,00;19,00;947,00;6,41;2,01;319,50;0
18;2021-10-24;296404,00;0,00;101,00;0,00;0,00;34,08;0
18;2021-10-25;296404,00;29,00;982,00;9,78;2,95;331,30;0
18;2021-10-26;296404,00;25,00;877,00;8,43;2,85;295,88;0
18;2021-10-27;296404,00;32,00;784,00;10,80;4,08;264,50;0
18;2021-10-28;296404,00;25,00;766,00;8,43;3,26;258,43;0
18;2021-10-29;296404,00;29,00;1146,00;9,78;2,53;386,63;0
18;2021-10-30;296404,00;25,00;964,00;8,43;2,59;325,23;0
18;2021-10-31;296404,00;3,00;129,00;1,01;2,33;43,52;0
19;2021-10-01;240336,00;10,00;1555,00;4,16;0,64;647,01;0
19;2021-10-02;240336,00;2,00;1085,00;0,83;0,18;451,45;0
19;2021-10-03;240336,00;4,00;179,00;1,66;2,23;74,48;0
19;2021-10-04;240336,00;2,00;1053,00;0,83;0,19;438,14;0
19;2021-10-05;240336,00;7,00;1142,00;2,91;0,61;475,17;0
19;2021-10-06;240336,00;3,00;939,00;1,25;0,32;390,70;0
19;2021-10-07;240336,00;1,00;992,00;0,42;0,10;412,76;0
19;2021-10-08;240336,00;4,00;1446,00;1,66;0,28;601,66;0
19;2021-10-09;240336,00;1,00;1022,00;0,42;0,10;425,24;0
19;2021-10-10;240336,00;2,00;185,00;0,83;1,08;76,98;0
19;2021-10-11;240336,00;7,00;1128,00;2,91;0,62;469,34;0
19;2021-10-12;240336,00;13,00;1027,00;5,41;1,27;427,32;0
19;2021-10-13;240336,00;9,00;882,00;3,74;1,02;366,99;0
19;2021-10-14;240336,00;12,00;1892,00;4,99;0,63;787,23;0
19;2021-10-15;240336,00;7,00;859,00;2,91;0,81;357,42;0
19;2021-10-16;240336,00;14,00;660,00;5,83;2,12;274,62;0
19;2021-10-17;240336,00;4,00;157,00;1,66;2,55;65,33;0
19;2021-10-18;240336,00;23,00;951,00;9,57;2,42;395,70;0
19;2021-10-19;240336,00;35,00;930,00;14,56;3,76;386,96;0
19;2021-10-20;240336,00;28,00;880,00;11,65;3,18;366,15;0
19;2021-10-21;240336,00;37,00;1038,00;15,40;3,56;431,90;0
19;2021-10-22;240336,00;38,00;1200,00;15,81;3,17;499,30;0
19;2021-10-23;240336,00;13,00;944,00;5,41;1,38;392,78;0
19;2021-10-24;240336,00;8,00;150,00;3,33;5,33;62,41;0
19;2021-10-25;240336,00;41,00;1040,00;17,06;3,94;432,73;0
19;2021-10-26;240336,00;34,00;868,00;14,15;3,92;361,16;0
19;2021-10-27;240336,00;34,00;770,00;14,15;4,42;320,38;0
19;2021-10-28;240336,00;40,00;856,00;16,64;4,67;356,17;0
19;2021-10-29;240336,00;33,00;1130,00;13,73;2,92;470,18;0
19;2021-10-30;240336,00;18,00;978,00;7,49;1,84;406,93;0
19;2021-10-31;240336,00;11,00;171,00;4,58;6,43;71,15;0
21;2021-10-01;532886,00;33,00;4395,00;6,19;0,75;824,75;0
21;2021-10-02;532886,00;21,00;3036,00;3,94;0,69;569,73;0
21;2021-10-03;532886,00;3,00;451,00;0,56;0,67;84,63;0
21;2021-10-04;532886,00;28,00;3382,00;5,25;0,83;634,66;0
21;2021-10-05;532886,00;32,00;2776,00;6,01;1,15;520,94;0
21;2021-10-06;532886,00;18,00;2429,00;3,38;0,74;455,82;0
21;2021-10-07;532886,00;21,00;2785,00;3,94;0,75;522,63;0
21;2021-10-08;532886,00;23,00;4082,00;4,32;0,56;766,02;0
21;2021-10-09;532886,00;21,00;2980,00;3,94;0,70;559,22;0
21;2021-10-10;532886,00;3,00;421,00;0,56;0,71;79,00;0
21;2021-10-11;532886,00;44,00;3193,00;8,26;1,38;599,19;0
21;2021-10-12;532886,00;25,00;2500,00;4,69;1,00;469,14;0
21;2021-10-13;532886,00;18,00;2331,00;3,38;0,77;437,43;0
21;2021-10-14;532886,00;37,00;4784,00;6,94;0,77;897,75;0
21;2021-10-15;532886,00;20,00;2133,00;3,75;0,94;400,27;0
21;2021-10-16;532886,00;11,00;1739,00;2,06;0,63;326,34;0
21;2021-10-17;532886,00;0,00;325,00;0,00;0,00;60,99;0
21;2021-10-18;532886,00;39,00;2444,00;7,32;1,60;458,63;0
21;2021-10-19;532886,00;32,00;2069,00;6,01;1,55;388,26;0
21;2021-10-20;532886,00;24,00;1857,00;4,50;1,29;348,48;0
21;2021-10-21;532886,00;25,00;1818,00;4,69;1,38;341,16;0
21;2021-10-22;532886,00;30,00;2455,00;5,63;1,22;460,70;0
21;2021-10-23;532886,00;19,00;1938,00;3,57;0,98;363,68;0
21;2021-10-24;532886,00;1,00;302,00;0,19;0,33;56,67;0
21;2021-10-25;532886,00;42,00;2298,00;7,88;1,83;431,24;0
21;2021-10-26;532886,00;39,00;1951,00;7,32;2,00;366,12;0
21;2021-10-27;532886,00;33,00;1780,00;6,19;1,85;334,03;0
21;2021-10-28;532886,00;28,00;1658,00;5,25;1,69;311,14;0
21;2021-10-29;532886,00;22,00;2367,00;4,13;0,93;444,19;0
21;2021-10-30;532886,00;33,00;2097,00;6,19;1,57;393,52;0
21;2021-10-31;532886,00;13,00;343,00;2,44;3,79;64,37;0
22;2021-10-01;596186,00;29,00;4488,00;4,86;0,65;752,79;0
22;2021-10-02;596186,00;18,00;2849,00;3,02;0,63;477,87;0
22;2021-10-03;596186,00;1,00;335,00;0,17;0,30;56,19;0
22;2021-10-04;596186,00;39,00;3550,00;6,54;1,10;595,45;0
22;2021-10-05;596186,00;26,00;2801,00;4,36;0,93;469,82;0
22;2021-10-06;596186,00;13,00;2445,00;2,18;0,53;410,11;0
22;2021-10-07;596186,00;37,00;2667,00;6,21;1,39;447,34;0
22;2021-10-08;596186,00;35,00;4020,00;5,87;0,87;674,29;0
22;2021-10-09;596186,00;15,00;2848,00;2,52;0,53;477,70;0
22;2021-10-10;596186,00;3,00;337,00;0,50;0,89;56,53;0
22;2021-10-11;596186,00;46,00;3427,00;7,72;1,34;574,82;0
22;2021-10-12;596186,00;27,00;2774,00;4,53;0,97;465,29;0
22;2021-10-13;596186,00;28,00;2601,00;4,70;1,08;436,27;0
22;2021-10-14;596186,00;36,00;4663,00;6,04;0,77;782,14;0
22;2021-10-15;596186,00;47,00;2230,00;7,88;2,11;374,04;0
22;2021-10-16;596186,00;15,00;1779,00;2,52;0,84;298,40;0
22;2021-10-17;596186,00;1,00;284,00;0,17;0,35;47,64;0
22;2021-10-18;596186,00;50,00;2574,00;8,39;1,94;431,74;0
22;2021-10-19;596186,00;43,00;2348,00;7,21;1,83;393,84;0
22;2021-10-20;596186,00;52,00;2342,00;8,72;2,22;392,83;0
22;2021-10-21;596186,00;57,00;2361,00;9,56;2,41;396,02;0
22;2021-10-22;596186,00;52,00;2941,00;8,72;1,77;493,30;0
22;2021-10-23;596186,00;43,00;2014,00;7,21;2,14;337,81;0
22;2021-10-24;596186,00;1,00;277,00;0,17;0,36;46,46;0
22;2021-10-25;596186,00;52,00;2260,00;8,72;2,30;379,08;0
22;2021-10-26;596186,00;40,00;1771,00;6,71;2,26;297,05;0
22;2021-10-27;596186,00;58,00;1758,00;9,73;3,30;294,87;0
22;2021-10-28;596186,00;44,00;1589,00;7,38;2,77;266,53;0
22;2021-10-29;596186,00;55,00;2378,00;9,23;2,31;398,87;0
22;2021-10-30;596186,00;35,00;2026,00;5,87;1,73;339,83;0
22;2021-10-31;596186,00;3,00;340,00;0,50;0,88;57,03;0
23;2021-10-01;116270,00;1,00;614,00;0,86;0,16;528,08;0
23;2021-10-02;116270,00;0,00;502,00;0,00;0,00;431,75;0
23;2021-10-03;116270,00;0,00;89,00;0,00;0,00;76,55;0
23;2021-10-04;116270,00;5,00;558,00;4,30;0,90;479,92;0
23;2021-10-05;116270,00;13,00;556,00;11,18;2,34;478,20;0
23;2021-10-06;116270,00;5,00;552,00;4,30;0,91;474,76;0
23;2021-10-07;116270,00;2,00;386,00;1,72;0,52;331,99;0
23;2021-10-08;116270,00;8,00;652,00;6,88;1,23;560,76;0
23;2021-10-09;116270,00;8,00;591,00;6,88;1,35;508,30;0
23;2021-10-10;116270,00;1,00;97,00;0,86;1,03;83,43;0
23;2021-10-11;116270,00;6,00;631,00;5,16;0,95;542,70;0
23;2021-10-12;116270,00;7,00;553,00;6,02;1,27;475,62;0
23;2021-10-13;116270,00;5,00;456,00;4,30;1,10;392,19;0
23;2021-10-14;116270,00;3,00;719,00;2,58;0,42;618,39;0
23;2021-10-15;116270,00;7,00;421,00;6,02;1,66;362,09;0
23;2021-10-16;116270,00;3,00;389,00;2,58;0,77;334,57;0
23;2021-10-17;116270,00;2,00;74,00;1,72;2,70;63,64;0
23;2021-10-18;116270,00;3,00;423,00;2,58;0,71;363,81;0
23;2021-10-19;116270,00;4,00;454,00;3,44;0,88;390,47;0
23;2021-10-20;116270,00;6,00;358,00;5,16;1,68;307,90;0
23;2021-10-21;116270,00;3,00;393,00;2,58;0,76;338,01;0
23;2021-10-22;116270,00;8,00;427,00;6,88;1,87;367,25;0
23;2021-10-23;116270,00;6,00;369,00;5,16;1,63;317,36;0
23;2021-10-24;116270,00;0,00;47,00;0,00;0,00;40,42;0
23;2021-10-25;116270,00;11,00;414,00;9,46;2,66;356,07;0
23;2021-10-26;116270,00;25,00;555,00;21,50;4,50;477,34;0
23;2021-10-27;116270,00;11,00;412,00;9,46;2,67;354,35;0
23;2021-10-28;116270,00;22,00;481,00;18,92;4,57;413,69;0
23;2021-10-29;116270,00;25,00;615,00;21,50;4,07;528,94;0
23;2021-10-30;116270,00;20,00;577,00;17,20;3,47;496,26;0
23;2021-10-31;116270,00;3,00;89,00;2,58;3,37;76,55;0
24;2021-10-01;408393,00;26,00;2860,00;6,37;0,91;700,31;0
24;2021-10-02;408393,00;17,00;1909,00;4,16;0,89;467,44;0
24;2021-10-03;408393,00;2,00;196,00;0,49;1,02;47,99;0
24;2021-10-04;408393,00;33,00;2132,00;8,08;1,55;522,05;0
24;2021-10-05;408393,00;25,00;1861,00;6,12;1,34;455,69;0
24;2021-10-06;408393,00;20,00;1555,00;4,90;1,29;380,76;0
24;2021-10-07;408393,00;30,00;2104,00;7,35;1,43;515,19;0
24;2021-10-08;408393,00;31,00;3067,00;7,59;1,01;750,99;0
24;2021-10-09;408393,00;14,00;2027,00;3,43;0,69;496,34;0
24;2021-10-10;408393,00;2,00;195,00;0,49;1,03;47,75;0
24;2021-10-11;408393,00;39,00;2197,00;9,55;1,78;537,96;0
24;2021-10-12;408393,00;32,00;1709,00;7,84;1,87;418,47;0
24;2021-10-13;408393,00;37,00;1660,00;9,06;2,23;406,47;0
24;2021-10-14;408393,00;33,00;3220,00;8,08;1,02;788,46;0
24;2021-10-15;408393,00;43,00;1831,00;10,53;2,35;448,34;0
24;2021-10-16;408393,00;17,00;1339,00;4,16;1,27;327,87;0
24;2021-10-17;408393,00;5,00;166,00;1,22;3,01;40,65;0
24;2021-10-18;408393,00;34,00;1933,00;8,33;1,76;473,32;0
24;2021-10-19;408393,00;28,00;1652,00;6,86;1,69;404,51;0
24;2021-10-20;408393,00;40,00;1564,00;9,79;2,56;382,96;0
24;2021-10-21;408393,00;41,00;1671,00;10,04;2,45;409,16;0
24;2021-10-22;408393,00;35,00;2120,00;8,57;1,65;519,11;0
24;2021-10-23;408393,00;24,00;1428,00;5,88;1,68;349,66;0
24;2021-10-24;408393,00;0,00;144,00;0,00;0,00;35,26;0
24;2021-10-25;408393,00;26,00;1668,00;6,37;1,56;408,43;0
24;2021-10-26;408393,00;40,00;1340,00;9,79;2,99;328,12;0
24;2021-10-27;408393,00;34,00;1135,00;8,33;3,00;277,92;0
24;2021-10-28;408393,00;29,00;1279,00;7,10;2,27;313,18;0
24;2021-10-29;408393,00;43,00;2043,00;10,53;2,10;500,25;0
24;2021-10-30;408393,00;27,00;1526,00;6,61;1,77;373,66;0
24;2021-10-31;408393,00;4,00;178,00;0,98;2,25;43,59;0
25;2021-10-01;539449,00;22,00;6037,00;4,08;0,36;1119,10;0
25;2021-10-02;539449,00;17,00;4675,00;3,15;0,36;866,62;0
25;2021-10-03;539449,00;1,00;422,00;0,19;0,24;78,23;0
25;2021-10-04;539449,00;40,00;3859,00;7,41;1,04;715,36;0
25;2021-10-05;539449,00;26,00;3242,00;4,82;0,80;600,98;0
25;2021-10-06;539449,00;22,00;2684,00;4,08;0,82;497,54;0
25;2021-10-07;539449,00;22,00;3643,00;4,08;0,60;675,32;0
25;2021-10-08;539449,00;24,00;5759,00;4,45;0,42;1067,57;0
25;2021-10-09;539449,00;16,00;4320,00;2,97;0,37;800,82;0
25;2021-10-10;539449,00;1,00;417,00;0,19;0,24;77,30;0
25;2021-10-11;539449,00;44,00;3839,00;8,16;1,15;711,65;0
25;2021-10-12;539449,00;40,00;3231,00;7,41;1,24;598,94;0
25;2021-10-13;539449,00;41,00;2795,00;7,60;1,47;518,12;0
25;2021-10-14;539449,00;28,00;6852,00;5,19;0,41;1270,18;0
25;2021-10-15;539449,00;28,00;3250,00;5,19;0,86;602,47;0
25;2021-10-16;539449,00;21,00;2451,00;3,89;0,86;454,35;0
25;2021-10-17;539449,00;3,00;269,00;0,56;1,12;49,87;0
25;2021-10-18;539449,00;35,00;3245,00;6,49;1,08;601,54;0
25;2021-10-19;539449,00;36,00;2743,00;6,67;1,31;508,48;0
25;2021-10-20;539449,00;26,00;2028,00;4,82;1,28;375,94;0
25;2021-10-21;539449,00;44,00;2861,00;8,16;1,54;530,36;0
25;2021-10-22;539449,00;24,00;3882,00;4,45;0,62;719,62;0
25;2021-10-23;539449,00;14,00;3321,00;2,60;0,42;615,63;0
25;2021-10-24;539449,00;5,00;285,00;0,93;1,75;52,83;0
25;2021-10-25;539449,00;56,00;2529,00;10,38;2,21;468,81;0
25;2021-10-26;539449,00;35,00;2141,00;6,49;1,63;396,89;0
25;2021-10-27;539449,00;32,00;1972,00;5,93;1,62;365,56;0
25;2021-10-28;539449,00;38,00;2192,00;7,04;1,73;406,34;0
25;2021-10-29;539449,00;40,00;3065,00;7,41;1,31;568,17;0
25;2021-10-30;539449,00;47,00;2971,00;8,71;1,58;550,75;0
25;2021-10-31;539449,00;5,00;353,00;0,93;1,42;65,44;0
26;2021-10-01;520560,00;31,00;5743,00;5,96;0,54;1103,23;0
26;2021-10-02;520560,00;27,00;3672,00;5,19;0,74;705,39;0
26;2021-10-03;520560,00;5,00;349,00;0,96;1,43;67,04;0
26;2021-10-04;520560,00;52,00;3712,00;9,99;1,40;713,08;0
26;2021-10-05;520560,00;38,00;3093,00;7,30;1,23;594,17;0
26;2021-10-06;520560,00;31,00;2713,00;5,96;1,14;521,17;0
26;2021-10-07;520560,00;36,00;3250,00;6,92;1,11;624,33;0
26;2021-10-08;520560,00;35,00;5167,00;6,72;0,68;992,58;0
26;2021-10-09;520560,00;29,00;3493,00;5,57;0,83;671,01;0
26;2021-10-10;520560,00;3,00;296,00;0,58;1,01;56,86;0
26;2021-10-11;520560,00;65,00;3500,00;12,49;1,86;672,35;0
26;2021-10-12;520560,00;36,00;2727,00;6,92;1,32;523,86;0
26;2021-10-13;520560,00;42,00;2814,00;8,07;1,49;540,57;0
26;2021-10-14;520560,00;40,00;6050,00;7,68;0,66;1162,21;0
26;2021-10-15;520560,00;32,00;2614,00;6,15;1,22;502,15;0
26;2021-10-16;520560,00;28,00;1936,00;5,38;1,45;371,91;0
26;2021-10-17;520560,00;1,00;223,00;0,19;0,45;42,84;0
26;2021-10-18;520560,00;45,00;2532,00;8,64;1,78;486,40;0
26;2021-10-19;520560,00;48,00;2117,00;9,22;2,27;406,68;0
26;2021-10-20;520560,00;47,00;2068,00;9,03;2,27;397,26;0
26;2021-10-21;520560,00;56,00;2279,00;10,76;2,46;437,80;0
26;2021-10-22;520560,00;50,00;3236,00;9,61;1,55;621,64;0
26;2021-10-23;520560,00;35,00;2502,00;6,72;1,40;480,64;0
26;2021-10-24;520560,00;4,00;227,00;0,77;1,76;43,61;0
26;2021-10-25;520560,00;57,00;2436,00;10,95;2,34;467,96;0
26;2021-10-26;520560,00;41,00;2049,00;7,88;2,00;393,61;0
26;2021-10-27;520560,00;39,00;1857,00;7,49;2,10;356,73;0
26;2021-10-28;520560,00;41,00;1896,00;7,88;2,16;364,22;0
26;2021-10-29;520560,00;52,00;2869,00;9,99;1,81;551,14;0
26;2021-10-30;520560,00;34,00;2232,00;6,53;1,52;428,77;0
26;2021-10-31;520560,00;3,00;255,00;0,58;1,18;48,99;0
27;2021-10-01;600687,00;38,00;4827,00;6,33;0,79;803,58;0
27;2021-10-02;600687,00;11,00;3008,00;1,83;0,37;500,76;0
27;2021-10-03;600687,00;1,00;291,00;0,17;0,34;48,44;0
27;2021-10-04;600687,00;32,00;3826,00;5,33;0,84;636,94;0
27;2021-10-05;600687,00;28,00;3270,00;4,66;0,86;544,38;0
27;2021-10-06;600687,00;22,00;2343,00;3,66;0,94;390,05;0
27;2021-10-07;600687,00;28,00;3670,00;4,66;0,76;610,97;0
27;2021-10-08;600687,00;26,00;4335,00;4,33;0,60;721,67;0
27;2021-10-09;600687,00;19,00;3115,00;3,16;0,61;518,57;0
27;2021-10-10;600687,00;3,00;269,00;0,50;1,12;44,78;0
27;2021-10-11;600687,00;41,00;3324,00;6,83;1,23;553,37;0
27;2021-10-12;600687,00;30,00;2788,00;4,99;1,08;464,14;0
27;2021-10-13;600687,00;47,00;2414,00;7,82;1,95;401,87;0
27;2021-10-14;600687,00;48,00;5154,00;7,99;0,93;858,02;0
27;2021-10-15;600687,00;53,00;2601,00;8,82;2,04;433,00;0
27;2021-10-16;600687,00;22,00;1678,00;3,66;1,31;279,35;0
27;2021-10-17;600687,00;3,00;234,00;0,50;1,28;38,96;0
27;2021-10-18;600687,00;50,00;2634,00;8,32;1,90;438,50;0
27;2021-10-19;600687,00;52,00;2641,00;8,66;1,97;439,66;0
27;2021-10-20;600687,00;42,00;1853,00;6,99;2,27;308,48;0
27;2021-10-21;600687,00;53,00;2175,00;8,82;2,44;362,09;0
27;2021-10-22;600687,00;32,00;2906,00;5,33;1,10;483,78;0
27;2021-10-23;600687,00;27,00;1880,00;4,49;1,44;312,97;0
27;2021-10-24;600687,00;5,00;241,00;0,83;2,07;40,12;0
27;2021-10-25;600687,00;49,00;2093,00;8,16;2,34;348,43;0
27;2021-10-26;600687,00;56,00;1779,00;9,32;3,15;296,16;0
27;2021-10-27;600687,00;45,00;1637,00;7,49;2,75;272,52;0
